Import,Year,Country,KG,DKK,HS_Code,Commodity_Name
Import,2022,Uoplyst land EU-lande,0,0,07095500,"Duft-ridderhatte Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07095500,"Duft-ridderhatte Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum, friske eller kølede"
Import,2022,I alt,3796,15468376,07095600,"Trøfler Tuber spp., friske eller kølede"
Import,2022,Diskretioneret,0,0,07095600,"Trøfler Tuber spp., friske eller kølede"
Import,2022,Uoplyst land,0,0,07095600,"Trøfler Tuber spp., friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07095600,"Trøfler Tuber spp., friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07095600,"Trøfler Tuber spp., friske eller kølede"
Import,2022,I alt,2291956,48250648,07095900,"Spiselige svampe og trøfler (undtagen Agaricus, Boletus, Cantharellus, shiitake, matsutake og Tuber spp.)"
Import,2022,Diskretioneret,0,0,07095900,"Spiselige svampe og trøfler (undtagen Agaricus, Boletus, Cantharellus, shiitake, matsutake og Tuber spp.)"
Import,2022,Uoplyst land,0,0,07095900,"Spiselige svampe og trøfler (undtagen Agaricus, Boletus, Cantharellus, shiitake, matsutake og Tuber spp.)"
Import,2022,Uoplyst land EU-lande,0,0,07095900,"Spiselige svampe og trøfler (undtagen Agaricus, Boletus, Cantharellus, shiitake, matsutake og Tuber spp.)"
Import,2022,Uoplyst land 3. Lande,0,0,07095900,"Spiselige svampe og trøfler (undtagen Agaricus, Boletus, Cantharellus, shiitake, matsutake og Tuber spp.)"
Import,2022,I alt,0,0,07095910,07095910
Import,2022,Diskretioneret,0,0,07095910,07095910
Import,2022,Uoplyst land,0,0,07095910,07095910
Import,2022,Uoplyst land EU-lande,0,0,07095910,07095910
Import,2022,Uoplyst land 3. Lande,0,0,07095910,07095910
Import,2022,I alt,0,0,07095930,07095930
Import,2022,Diskretioneret,0,0,07095930,07095930
Import,2022,Uoplyst land,0,0,07095930,07095930
Import,2022,Uoplyst land EU-lande,0,0,07095930,07095930
Import,2022,Uoplyst land 3. Lande,0,0,07095930,07095930
Import,2022,I alt,0,0,07095950,07095950
Import,2022,Diskretioneret,0,0,07095950,07095950
Import,2022,Uoplyst land,0,0,07095950,07095950
Import,2022,Uoplyst land EU-lande,0,0,07095950,07095950
Import,2022,Uoplyst land 3. Lande,0,0,07095950,07095950
Import,2022,I alt,0,0,07095990,07095990
Import,2022,Diskretioneret,0,0,07095990,07095990
Import,2022,Uoplyst land,0,0,07095990,07095990
Import,2022,Uoplyst land EU-lande,0,0,07095990,07095990
Import,2022,Uoplyst land 3. Lande,0,0,07095990,07095990
Import,2022,I alt,19753683,368275728,07096010,"Sød peber, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07096010,"Sød peber, frisk eller kølet"
Import,2022,Uoplyst land,0,0,07096010,"Sød peber, frisk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07096010,"Sød peber, frisk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07096010,"Sød peber, frisk eller kølet"
Import,2022,I alt,230268,2535326,07096091,"Frugter af slægten Capsicum, friske eller kølede, til fremstilling af capsicin eller alkoholholdige oleoresiner af Capsicum"
Import,2022,Diskretioneret,0,0,07096091,"Frugter af slægten Capsicum, friske eller kølede, til fremstilling af capsicin eller alkoholholdige oleoresiner af Capsicum"
Import,2022,Uoplyst land,0,0,07096091,"Frugter af slægten Capsicum, friske eller kølede, til fremstilling af capsicin eller alkoholholdige oleoresiner af Capsicum"
Import,2022,Uoplyst land EU-lande,0,0,07096091,"Frugter af slægten Capsicum, friske eller kølede, til fremstilling af capsicin eller alkoholholdige oleoresiner af Capsicum"
Import,2022,Uoplyst land 3. Lande,0,0,07096091,"Frugter af slægten Capsicum, friske eller kølede, til fremstilling af capsicin eller alkoholholdige oleoresiner af Capsicum"
Import,2022,I alt,403,5728,07096095,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede, til industriel fremstilling af flygtige vegetabilske olier eller resinoider"
Import,2022,Diskretioneret,0,0,07096095,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede, til industriel fremstilling af flygtige vegetabilske olier eller resinoider"
Import,2022,Uoplyst land,0,0,07096095,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede, til industriel fremstilling af flygtige vegetabilske olier eller resinoider"
Import,2022,Uoplyst land EU-lande,0,0,07096095,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede, til industriel fremstilling af flygtige vegetabilske olier eller resinoider"
Import,2022,Uoplyst land 3. Lande,0,0,07096095,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede, til industriel fremstilling af flygtige vegetabilske olier eller resinoider"
Import,2022,I alt,2130334,44585638,07096099,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede (undtagen til fremstilling af capsicin eller alkoholholdige oleoresiner og til industriel fremstilling af flygtige vegetabilske olier eller resinoider og undtagen..."
Import,2022,Diskretioneret,0,0,07096099,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede (undtagen til fremstilling af capsicin eller alkoholholdige oleoresiner og til industriel fremstilling af flygtige vegetabilske olier eller resinoider og undtagen..."
Import,2022,Uoplyst land,0,0,07096099,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede (undtagen til fremstilling af capsicin eller alkoholholdige oleoresiner og til industriel fremstilling af flygtige vegetabilske olier eller resinoider og undtagen..."
Import,2022,Uoplyst land EU-lande,0,0,07096099,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede (undtagen til fremstilling af capsicin eller alkoholholdige oleoresiner og til industriel fremstilling af flygtige vegetabilske olier eller resinoider og undtagen..."
Import,2022,Uoplyst land 3. Lande,0,0,07096099,"Frugter af slægterne Capsicum eller Pimenta, friske eller kølede (undtagen til fremstilling af capsicin eller alkoholholdige oleoresiner og til industriel fremstilling af flygtige vegetabilske olier eller resinoider og undtagen..."
Import,2022,I alt,1777331,47198425,07097000,"Spinat, newzealandsk spinat og havemældespinat, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07097000,"Spinat, newzealandsk spinat og havemældespinat, frisk eller kølet"
Import,2022,Uoplyst land,0,0,07097000,"Spinat, newzealandsk spinat og havemældespinat, frisk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07097000,"Spinat, newzealandsk spinat og havemældespinat, frisk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07097000,"Spinat, newzealandsk spinat og havemældespinat, frisk eller kølet"
Import,2022,I alt,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Diskretioneret,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land EU-lande,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land 3. Lande,0,0,07099010,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,I alt,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099020,"Bladbeder og kardoner, friske eller kølede"
Import,2022,I alt,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Diskretioneret,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land EU-lande,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land 3. Lande,0,0,07099031,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,I alt,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Diskretioneret,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land EU-lande,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land 3. Lande,0,0,07099039,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,I alt,0,0,07099040,"Kapers, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099040,"Kapers, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099040,"Kapers, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099040,"Kapers, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099040,"Kapers, friske eller kølede"
Import,2022,I alt,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07099050,"Fennikel, frisk eller kølet"
Import,2022,I alt,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2022,Uoplyst land,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07099060,"Sukkermajs, frisk eller kølet"
Import,2022,I alt,0,0,07099070,"Courgetter, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099070,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099070,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099070,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099070,"Courgetter, friske eller kølede"
Import,2022,I alt,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2022,Diskretioneret,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2022,Uoplyst land,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2022,Uoplyst land EU-lande,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2022,Uoplyst land 3. Lande,0,0,07099071,"Courgetter, fersk/kølet, i perioden 1. januar - 31. januar"
Import,2022,I alt,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2022,Diskretioneret,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2022,Uoplyst land,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2022,Uoplyst land EU-lande,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2022,Uoplyst land 3. Lande,0,0,07099073,"Courgetter, fersk/kølet, i perioden 1. februar -31. marts"
Import,2022,I alt,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2022,Diskretioneret,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2022,Uoplyst land,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2022,Uoplyst land EU-lande,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2022,Uoplyst land 3. Lande,0,0,07099075,"Courgetter, fersk/kølet, i perioden 1. april - 31. maj"
Import,2022,I alt,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2022,Diskretioneret,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2022,Uoplyst land,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2022,Uoplyst land EU-lande,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2022,Uoplyst land 3. Lande,0,0,07099077,"Courgetter, fersk/kølet, i perioden 1. juni - 31. juli"
Import,2022,I alt,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2022,Diskretioneret,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2022,Uoplyst land,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2022,Uoplyst land EU-lande,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2022,Uoplyst land 3. Lande,0,0,07099079,"Courgetter, fersk/kølet, i perioden 1. aug - 31. december"
Import,2022,I alt,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099080,"Artiskokker, friske eller kølede"
Import,2022,I alt,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2022,Diskretioneret,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2022,Uoplyst land,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2022,Uoplyst land EU-lande,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2022,Uoplyst land 3. Lande,0,0,07099090,"Grøntsager, friske eller kølede (undtagen kartofler, tomater, Allium-arter, Brassica-arter, salat af arterne Lactuca Sativa og Cichorium samt andre salater, gulerødder, turnips, rødbeder, skorzoner,"
Import,2022,I alt,185122,2265564,07099100,"Artiskokker, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099100,"Artiskokker, friske eller kølede"
Import,2022,I alt,188615,5965669,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Diskretioneret,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land EU-lande,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,Uoplyst land 3. Lande,0,0,07099210,"Oliven, friske eller kølede (undtagen til fremstilling af olie)"
Import,2022,I alt,14734,491699,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Diskretioneret,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land EU-lande,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,Uoplyst land 3. Lande,0,0,07099290,"Oliven, friske eller kølede, til fremstilling af olie"
Import,2022,I alt,4385974,54738647,07099310,"Courgetter, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099310,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099310,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099310,"Courgetter, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099310,"Courgetter, friske eller kølede"
Import,2022,I alt,934617,8978811,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2022,Diskretioneret,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2022,Uoplyst land,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07099390,"Græskar, squash og græskar Cucurbita arter (ekskl. courgetter), fersk eller kølet"
Import,2022,I alt,3819470,106235439,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Diskretioneret,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land EU-lande,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,Uoplyst land 3. Lande,0,0,07099910,"Salat, frisk eller kølet (undtagen af arterne Lactuca sativa og Cichorium)"
Import,2022,I alt,141951,3785232,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099920,"Bladbeder og kardoner, friske eller kølede"
Import,2022,I alt,124693,2310156,07099940,"Kapers, friske eller kølede"
Import,2022,Diskretioneret,0,0,07099940,"Kapers, friske eller kølede"
Import,2022,Uoplyst land,0,0,07099940,"Kapers, friske eller kølede"
Import,2022,Uoplyst land EU-lande,0,0,07099940,"Kapers, friske eller kølede"
Import,2022,Uoplyst land 3. Lande,0,0,07099940,"Kapers, friske eller kølede"
Import,2022,I alt,772404,9905915,07099950,"Fennikel, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land EU-lande,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2022,Uoplyst land 3. Lande,0,0,07099950,"Fennikel, frisk eller kølet"
Import,2022,I alt,1084567,16069273,07099960,"Sukkermajs, frisk eller kølet"
Import,2022,Diskretioneret,0,0,07099960,"Sukkermajs, frisk eller kølet"
